           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       YO5_QF16           QUAD        3588.77        48.6096        2.17462        26.4888        10.2506      -0.433976        25.5602        1.95114     -0.0850344    4.77677e-06   -1.12809e-06
       DRIFT_20          DRIFT         3588.9        48.0417        2.15917        26.4893        10.3663      -0.449168        25.5622           1.94     -0.0850344    4.62893e-06   -1.12809e-06
      YO5_SXF16           SEXT        3589.65        44.8692        2.07078        26.4918        11.1053      -0.536115        25.5733        1.87622     -0.0850344    3.78288e-06   -1.12808e-06
       DRIFT_19          DRIFT        3589.88        43.9383        2.04412        26.4927        11.3538      -0.562341        25.5765        1.85699     -0.0850344    3.52768e-06   -1.12808e-06
       YO5_BH16          DRIFT        3589.88        43.9383        2.04412        26.4927        11.3538      -0.562341        25.5765        1.85699     -0.0850344    3.52768e-06   -1.12808e-06
      DRIFT_325          DRIFT        3590.91         39.846        1.92253        26.4966        12.6375      -0.681941        25.5903        1.76926     -0.0850344    2.36387e-06   -1.12808e-06
    YO5_DH15_E1           MULT        3590.91         39.846        1.92253        26.4966        12.6375      -0.681941        25.5903        1.76926     -0.0850344    2.36387e-06   -1.12808e-06
       YO5_DH15          SBEND        3600.35        14.0213       0.811574         26.562        35.8457       -1.77638        25.6634        1.14905     -0.0463397   -8.28586e-06   -1.12808e-06
    YO5_DH15_E2           MULT        3600.35        14.0213       0.811574         26.562        35.8457       -1.77638        25.6634        1.14905     -0.0463397   -8.28586e-06   -1.12808e-06
      DRIFT_100          DRIFT        3601.94        11.7349       0.623046        26.5818        41.8022       -1.96114          25.67         1.0752     -0.0463397   -1.00837e-05   -1.12808e-06
       YO5_TV15         KICKER        3601.94        11.7349       0.623046        26.5818        41.8022       -1.96114          25.67         1.0752     -0.0463397   -1.00837e-05   -1.12808e-06
      DRIFT_318          DRIFT        3602.49        11.0906       0.558545        26.5894        43.9753       -2.02435         25.672        1.04993     -0.0463397   -1.06988e-05   -1.12808e-06
       YO5_QD15           QUAD         3603.6        11.0508      -0.521491        26.6056        44.1117         1.9055        25.6759        1.04996      0.0463963    -1.1406e-05   -1.35671e-07
      DRIFT_326          DRIFT        3603.73        11.1895      -0.536575        26.6075        43.6141        1.89174        25.6764        1.05604      0.0463963   -1.14237e-05   -1.35671e-07
      YO5_SXD15           SEXT        3604.48        12.0591        -0.6229        26.6178        40.8355          1.813        25.6792        1.09084      0.0463963   -1.15255e-05   -1.35645e-07
      DRIFT_327          DRIFT         3604.7        12.3468      -0.648939        26.6208        40.0206        1.78925        25.6801        1.10134      0.0463963   -1.15562e-05   -1.35645e-07
       YO5_BV15          DRIFT         3604.7        12.3468      -0.648939        26.6208        40.0206        1.78925        25.6801        1.10134      0.0463963   -1.15562e-05   -1.35645e-07
      DRIFT_328          DRIFT        3605.74        13.8083      -0.767686        26.6333        36.4405        1.68095        25.6844         1.1492      0.0463963   -1.16961e-05   -1.35645e-07
    YO5_DH14_E1           MULT        3605.74        13.8083      -0.767686        26.6333        36.4405        1.68095        25.6844         1.1492      0.0463963   -1.16961e-05   -1.35645e-07
       YO5_DH14          SBEND        3615.18        38.5209       -1.84867        26.7004        14.0586        0.68985        25.7529        1.76995       0.085091   -1.29767e-05   -1.35645e-07
    YO5_DH14_E2           MULT        3615.18        38.5209       -1.84867        26.7004        14.0586        0.68985        25.7529        1.76995       0.085091   -1.29767e-05   -1.35649e-07
      DRIFT_100          DRIFT        3616.77        44.7047       -2.03144        26.7066        12.1264       0.522541        25.7724        1.90556       0.085091   -1.31929e-05   -1.35649e-07
       YO5_TH14         KICKER        3616.77        44.7047       -2.03144        26.7066        12.1264       0.522541        25.7724        1.90556       0.085091   -1.31929e-05   -1.35649e-07
      YO5_QGT14           MULT        3616.77        44.7047       -2.03144        26.7066        12.1264       0.522541        25.7724        1.90556       0.085091   -1.31929e-05   -1.35649e-07
       DRIFT_21          DRIFT        3617.32        46.9541       -2.09397        26.7084        11.5878         0.4653        25.7797        1.95195       0.085091   -1.32668e-05   -1.35649e-07
       YO5_QF14           QUAD        3618.43        47.0833        1.98127        26.7121        11.7692      -0.633974        25.7951        1.95197     -0.0850589   -1.40616e-05   -1.30784e-06
       DRIFT_20          DRIFT        3618.56        46.5658        1.96757        26.7126        11.9375      -0.649585        25.7969        1.94082     -0.0850589    -1.4233e-05   -1.30784e-06
      YO5_SXF14           SEXT        3619.31        43.6733        1.88911        26.7152        12.9788      -0.738923        25.8064        1.87703     -0.0850589   -1.52139e-05   -1.30787e-06
       DRIFT_19          DRIFT        3619.53        42.8239        1.86544        26.7161        13.3193      -0.765871        25.8092        1.85778     -0.0850589   -1.55098e-05   -1.30787e-06
       YO5_BH14          DRIFT        3619.53        42.8239        1.86544        26.7161        13.3193      -0.765871        25.8092        1.85778     -0.0850589   -1.55098e-05   -1.30787e-06
      DRIFT_329          DRIFT        3620.56        39.0862        1.75752        26.7201        15.0263      -0.888761        25.8208        1.77003     -0.0850589   -1.68591e-05   -1.30787e-06
    YO5_DH13_E1           MULT        3620.56        39.0862        1.75752        26.7201        15.0263      -0.888761        25.8208        1.77003     -0.0850589   -1.68591e-05   -1.30787e-06
       YO5_DH13          SBEND           3630        15.1952       0.771856        26.7834        42.4238       -2.01331        25.8818        1.14959     -0.0463643   -2.92061e-05   -1.30787e-06
    YO5_DH13_E2           MULT           3630        15.1952       0.771856        26.7834        42.4238       -2.01331        25.8818        1.14959     -0.0463643   -2.92061e-05   -1.30787e-06
      DRIFT_100          DRIFT         3631.6        13.0017        0.60449        26.8015        49.1435       -2.20315        25.8874         1.0757     -0.0463643   -3.12904e-05   -1.30787e-06
       YO5_TV13         KICKER         3631.6        13.0017        0.60449        26.8015        49.1435       -2.20315        25.8874         1.0757     -0.0463643   -3.12904e-05   -1.30787e-06
       DRIFT_21          DRIFT        3632.14        12.3737       0.547229        26.8083        51.5815        -2.2681        25.8891        1.05042     -0.0463643   -3.20036e-05   -1.30787e-06
       YO5_QD13           QUAD        3633.25        12.4749      -0.641332        26.8228        51.5005        2.33863        25.8924        1.05045      0.0464147   -3.18628e-05    1.55946e-06
       DRIFT_20          DRIFT        3633.38        12.6449      -0.656158        26.8244        50.8897        2.32217        25.8929        1.05653      0.0464147   -3.16584e-05    1.55946e-06
      YO5_SXD13           SEXT        3634.13        13.6928      -0.741007        26.8335        47.4771        2.22796        25.8953        1.09134      0.0464147   -3.04888e-05    1.55953e-06
       DRIFT_19          DRIFT        3634.36        14.0339        -0.7666        26.8361        46.4755        2.19954         25.896        1.10184      0.0464147    -3.0136e-05    1.55953e-06
       YO5_BV13          DRIFT        3634.36        14.0339        -0.7666        26.8361        46.4755        2.19954         25.896        1.10184      0.0464147    -3.0136e-05    1.55953e-06
      DRIFT_330          DRIFT        3635.39         15.736      -0.883316        26.8472        42.0707        2.06995        25.8998        1.14973      0.0464147   -2.85271e-05    1.55953e-06
    YO5_DH12_E1           MULT        3635.39         15.736      -0.883316        26.8472        42.0707        2.06995        25.8998        1.14973      0.0464147   -2.85271e-05    1.55952e-06
       YO5_DH12          SBEND        3644.83        42.4514       -1.94508        26.9067        14.1829       0.884067        25.9629        1.77064      0.0851092   -1.38042e-05    1.55952e-06
    YO5_DH12_E2           MULT        3644.83        42.4514       -1.94508        26.9067        14.1829       0.884067        25.9629        1.77064      0.0851092   -1.38042e-05    1.55952e-06
      DRIFT_100          DRIFT        3646.43        48.9374       -2.12465        26.9122         11.684       0.683875        25.9827        1.90628      0.0851092   -1.13188e-05    1.55952e-06
       YO5_TH12         KICKER        3646.43        48.9374       -2.12465        26.9122         11.684       0.683875        25.9827        1.90628      0.0851092   -1.13188e-05    1.55952e-06
      YO5_QGT12           MULT        3646.43        48.9374       -2.12465        26.9122         11.684       0.683875        25.9827        1.90628      0.0851092   -1.13188e-05    1.55952e-06
       DRIFT_21          DRIFT        3646.97        51.2878       -2.18609         26.914        10.9756       0.615383        25.9903        1.95269      0.0851092   -1.04685e-05    1.55952e-06
       YO5_QF12           QUAD        3648.08        51.2035        2.25958        26.9174        10.7677      -0.422155        26.0069        1.95269     -0.0851042   -9.21604e-06    7.15198e-07
       DRIFT_20          DRIFT        3648.21        50.6133        2.24395        26.9178        10.8803      -0.436495        26.0088        1.94154     -0.0851042   -9.12231e-06    7.15198e-07
      YO5_SXF12           SEXT        3648.96        47.3145        2.15452        26.9202        11.5966      -0.518561        26.0194        1.87771     -0.0851042   -8.58592e-06    7.15183e-07
