           NAME           TYPE              S          BETA1          ALFA1            MU1          BETA2          ALFA2            MU2           ETAX          ETAXP           ETAY          ETAYP
       DRIFT_21          DRIFT        2979.75        12.5048      -0.633995         22.004        44.4427        2.00485        21.1984        1.07817      0.0463404              0              0
       YI3_TV14         KICKER        2979.75        12.5048      -0.633995         22.004        44.4427        2.00485        21.1984        1.07817      0.0463404              0              0
      DRIFT_278          DRIFT        2981.33        14.7819      -0.810706        22.0225        38.4032        1.82684        21.2045        1.15122      0.0463404              0              0
    YI3_DH13_E1           MULT        2981.33        14.7819      -0.810706        22.0225        38.4032        1.82684        21.2045        1.15122      0.0463403              0              0
       YI3_DH13          SBEND        2990.77        40.0384       -1.86323        22.0859        13.9762       0.760591        21.2713        1.77143      0.0850347              0              0
    YI3_DH13_E2           MULT        2990.77        40.0384       -1.86323        22.0859        13.9762        0.76059        21.2713        1.77143      0.0850346              0              0
      DRIFT_146          DRIFT        2991.78        43.9325        -1.9765        22.0898        12.5496       0.646049        21.2835        1.85767      0.0850346              0              0
       YI3_BH13          DRIFT        2991.78        43.9325        -1.9765        22.0898        12.5496       0.646049        21.2835        1.85767      0.0850346              0              0
       DRIFT_19          DRIFT        2992.01        44.8325       -2.00176        22.0906        12.2631       0.620498        21.2864         1.8769      0.0850346              0              0
      YI3_SXF13           SEXT        2992.76        47.8979       -2.08551        22.0932        11.3959       0.535789        21.2965        1.94068      0.0850341              0              0
       DRIFT_20          DRIFT        2992.89        48.4465       -2.10015        22.0936        11.2574       0.520988        21.2984        1.95182      0.0850341              0              0
       YI3_QF13           QUAD           2994        48.4462        2.10039        22.0972        11.2846      -0.546249        21.3143        1.95178     -0.0851054              0              0
       DRIFT_21          DRIFT        2994.55        46.1889        2.03948         22.099        11.9145      -0.608985        21.3218        1.90538     -0.0851054              0              0
       YI3_TH13         KICKER        2994.55        46.1889        2.03948         22.099        11.9145      -0.608985        21.3218        1.90538     -0.0851054              0              0
      YI3_QGT13           MULT        2994.55        46.1889        2.03948         22.099        11.9145      -0.608985        21.3218        1.90538     -0.0851054              0              0
      DRIFT_279          DRIFT        2996.12        40.0372        1.86342        22.1048        14.1201      -0.790338        21.3412        1.77124     -0.0851054              0              0
    YI3_DH12_E1           MULT        2996.12        40.0372        1.86342        22.1048        14.1201      -0.790338        21.3412        1.77124     -0.0851054              0              0
       YI3_DH12          SBEND        3005.56        14.7791       0.810697        22.1683        39.2974       -1.87657        21.4068        1.15036     -0.0464109              0              0
    YI3_DH12_E2           MULT        3005.56        14.7791       0.810697        22.1683        39.2974       -1.87656        21.4068        1.15036     -0.0464109              0              0
